arch_id,test_accuracy,test_precision,test_recall,test_f1_score,epoch_time_sec,num_params,num_flops,architecture,train_loss_epoch_1,train_acc_epoch_1,train_loss_epoch_2,train_acc_epoch_2,train_loss_epoch_3,train_acc_epoch_3,train_loss_epoch_4,train_acc_epoch_4,train_loss_epoch_5,train_acc_epoch_5
2967,0.5398,0.540804661,0.5398,0.536966954,111.7561193,200720,5832800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=3,grid=20,act=ReLU)",1.751707998,37.534,1.443254493,49.1,1.370882241,51.634,1.327760986,53.15,1.293225463,54.73
2968,0.5506,0.554556348,0.5506,0.54885522,110.7501445,200720,5832800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=3,grid=20,act=GELU)",1.767104411,36.892,1.430264097,49.254,1.32784671,52.97,1.267248765,55.576,1.22796822,56.996
2969,0.4894,0.492176675,0.4894,0.488267715,109.7939427,200720,5832800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=3,grid=20,act=SiLU)",1.868443208,32.43,1.565529088,43.918,1.498533378,46.2,1.457032107,48.058,1.429790183,48.912
2970,0.5059,0.506316734,0.5059,0.497393636,104.9249048,88720,3448800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=5,act=ReLU)",1.990433732,28.356,1.633920382,42.804,1.514542733,46.714,1.457880882,48.518,1.42092526,49.656
2971,0.5257,0.532827817,0.5257,0.519885828,105.5035357,88720,3448800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=5,act=GELU)",1.887424342,32.32,1.526566174,45.854,1.442091174,48.66,1.39430149,50.526,1.351671283,52.276
2972,0.5318,0.539171648,0.5318,0.529271275,105.499403,88720,3448800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=5,act=SiLU)",1.942168562,29.756,1.517242753,46.27,1.410718618,50.054,1.355111557,52.222,1.318406018,53.568
2973,0.5521,0.553727003,0.5521,0.546580484,106.6470406,112720,4360800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=8,act=ReLU)",1.780597718,36.056,1.427257759,49.076,1.35256798,52.086,1.300789357,54.146,1.263834555,55.48
2974,0.5285,0.528661903,0.5285,0.522045683,106.1947141,112720,4360800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=8,act=GELU)",1.883989576,32.666,1.518453224,46.05,1.424139815,49.57,1.374490929,51.452,1.342582484,52.592
2975,0.5153,0.517100142,0.5153,0.508671924,108.7250655,112720,4360800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=8,act=SiLU)",1.901335171,31.672,1.557418995,44.95,1.465155245,48.24,1.414251133,50.104,1.375771024,51.318
2976,0.5263,0.528340561,0.5263,0.522057773,110.1600678,128720,4968800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=10,act=ReLU)",1.826929495,34.506,1.491276293,47.054,1.415271575,49.766,1.370508212,51.648,1.338455109,52.712
2977,0.5136,0.514706369,0.5136,0.51226636,110.7420232,128720,4968800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=10,act=GELU)",1.900387131,31.45,1.551623861,44.908,1.469428647,47.79,1.419507731,49.438,1.382892686,50.992
2978,0.5106,0.510293426,0.5106,0.50075546,110.8486073,128720,4968800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=10,act=SiLU)",1.845141093,34.024,1.516751915,46.386,1.442150549,49.142,1.400752244,50.468,1.370691255,51.712
2979,0.5474,0.548599605,0.5474,0.543766679,115.4192257,168720,6488800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=15,act=ReLU)",1.791894635,35.898,1.442159414,48.914,1.3624003,51.86,1.310747516,53.92,1.274097591,55.274
2980,0.5126,0.511499819,0.5126,0.509079685,114.8456006,168720,6488800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=15,act=GELU)",1.905251852,31.046,1.633392915,41.578,1.492952705,46.632,1.427746362,49.21,1.390608108,50.662
2981,0.5485,0.552453204,0.5485,0.546672051,115.0491123,168720,6488800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=15,act=SiLU)",1.808546152,35.854,1.454848877,48.338,1.367951775,51.598,1.320415005,53.596,1.281853616,54.968
2982,0.5262,0.530588673,0.5262,0.519437723,120.6339684,208720,8008800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=20,act=ReLU)",1.823944912,35.306,1.523236213,46.082,1.423676784,49.764,1.346960633,52.696,1.304295368,54.078
2983,0.5318,0.528865808,0.5318,0.525562212,121.1163795,208720,8008800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=20,act=GELU)",1.81566596,35.322,1.498623047,46.924,1.409169251,50.292,1.363544068,52.066,1.3298351,53.084
2984,0.5436,0.552302769,0.5436,0.54197335,120.8308504,208720,8008800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=20,act=SiLU)",1.76860572,37.028,1.447888685,48.654,1.360158157,51.856,1.311934355,53.77,1.276321626,55.104
2985,0.5268,0.535109502,0.5268,0.522964598,110.005825,96720,4760800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=5,act=ReLU)",1.861755622,33.6,1.530002741,45.858,1.437433268,48.97,1.381371627,51.18,1.342500786,52.52
2986,0.5201,0.52516823,0.5201,0.517025646,110.31932,96720,4760800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=5,act=GELU)",1.894797012,32.42,1.554944297,45.144,1.436091306,49.11,1.387123958,51.004,1.356370776,52.058
2987,0.5136,0.513655952,0.5136,0.512284183,111.3631196,96720,4760800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=5,act=SiLU)",1.894202608,30.854,1.560351308,44.284,1.490496453,46.69,1.443474156,48.748,1.400506461,50.248
2988,0.5287,0.533027508,0.5287,0.527724787,116.899616,120720,5888800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=8,act=ReLU)",1.851892907,34.132,1.520856071,46.336,1.432645243,49.436,1.387048233,51.02,1.350644492,52.394
2989,0.5171,0.517372959,0.5171,0.512867245,115.220947,120720,5888800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=8,act=GELU)",1.846452057,33.84,1.513798369,46.164,1.432457777,49.396,1.385054836,51.02,1.35420217,52.2
2990,0.5247,0.53905571,0.5247,0.525534871,116.3352125,120720,5888800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=8,act=SiLU)",1.867633544,33.074,1.51112485,46.282,1.423129212,49.452,1.370565288,51.65,1.334053135,53.034
2991,0.5433,0.546081602,0.5433,0.536442434,119.0085771,136720,6640800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=10,act=ReLU)",1.804883168,35.404,1.487328518,47.226,1.395625557,50.752,1.337937369,52.842,1.298856082,54.198
2992,0.5221,0.517796502,0.5221,0.5152075,118.985327,136720,6640800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=10,act=GELU)",1.817323568,35.48,1.529356465,45.916,1.441640242,49.03,1.390639507,50.96,1.354725122,52.246
2993,0.5378,0.544678266,0.5378,0.536311935,118.6829479,136720,6640800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=10,act=SiLU)",1.870169199,33.27,1.492691498,47.242,1.390342854,50.652,1.338980446,52.736,1.300268111,54.274
2994,0.5319,0.531909707,0.5319,0.525366609,125.8034725,176720,8520800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=15,act=ReLU)",1.829470584,34.962,1.487583362,47.35,1.389680149,51.002,1.3398734,52.764,1.303813339,54.108
2995,0.5438,0.544221085,0.5438,0.539943364,126.1225619,176720,8520800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=15,act=GELU)",1.79003953,36.648,1.489553755,47.414,1.393228755,50.894,1.332785526,53,1.288268608,54.826
2996,0.555,0.562141065,0.555,0.550600118,127.0292804,176720,8520800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=15,act=SiLU)",1.724620325,38.374,1.412483323,49.798,1.330101269,53.03,1.280044895,54.916,1.239691775,56.57
2997,0.5139,0.517540724,0.5139,0.511654055,134.5109611,216720,10400800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=20,act=ReLU)",1.884814483,32.662,1.524474217,45.952,1.438627249,49.106,1.392669804,50.666,1.362113321,51.792
2998,0.5004,0.500978717,0.5004,0.490132085,140.4825838,216720,10400800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=20,act=GELU)",1.841448042,34.608,1.562056942,44.752,1.486454487,47.684,1.437598854,49.582,1.404286708,50.508
2999,0.5406,0.541803004,0.5406,0.5329702,136.1216726,216720,10400800,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=20,act=SiLU)",1.741746182,37.748,1.432312631,49.266,1.361737165,52.032,1.315209358,53.73,1.280854086,55.086
3000,0.5354,0.536680117,0.5354,0.535149411,100.0710459,30736,1021728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=ReLU)",1.828852613,33.852,1.492391291,46.328,1.403632296,49.816,1.352536346,51.874,1.313906366,53.214
3001,0.519,0.514489919,0.519,0.511962018,100.280652,30736,1021728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=GELU)",1.83248468,33.712,1.538889723,44.772,1.447714421,48,1.392460586,50.192,1.351458014,51.844
3002,0.5103,0.508517458,0.5103,0.500654424,108.754884,30736,1021728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=SiLU)",1.912440607,30.79,1.599475936,42.664,1.48270515,46.93,1.418047027,49.496,1.367631833,51.244
3003,0.55,0.553496137,0.55,0.550161594,98.53682876,39376,1194528,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=ReLU)",1.783455047,36.044,1.477676949,47.214,1.385002603,50.492,1.323672983,53.066,1.274705622,54.89
3004,0.5356,0.533200879,0.5356,0.528299091,97.79464126,39376,1194528,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=GELU)",1.78894369,35.51,1.513330777,45.798,1.407815134,50.038,1.336722816,52.62,1.284255651,54.326
3005,0.4989,0.499527619,0.4989,0.482759817,98.55023146,39376,1194528,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=SiLU)",1.860296054,32.648,1.56178595,43.954,1.46530468,47.556,1.404958936,49.624,1.363532127,51.252
3006,0.4764,0.479311535,0.4764,0.465043636,99.81310964,45136,1309728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=ReLU)",1.906913588,31.306,1.618286444,42.752,1.521804619,45.838,1.467419536,47.878,1.427789678,49.372
3007,0.5139,0.518601711,0.5139,0.513589897,97.87026978,45136,1309728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=GELU)",1.870826896,32.242,1.588867387,42.892,1.481398195,46.946,1.417166096,49.334,1.374440362,51.056
3008,0.5139,0.509277998,0.5139,0.510189037,98.32569504,45136,1309728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=SiLU)",1.879860689,32.406,1.551451382,44.056,1.458292206,47.578,1.40772175,49.76,1.368433566,51.11
3009,0.5049,0.498597302,0.5049,0.496601472,99.49515533,59536,1597728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=ReLU)",1.844608712,33.634,1.588299347,43.008,1.485554186,46.622,1.42430042,48.928,1.380472577,50.536
3010,0.5301,0.532824439,0.5301,0.526825813,100.2654002,59536,1597728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=GELU)",1.851706684,33.724,1.548866518,44.762,1.452448013,48.108,1.384323051,50.748,1.331580966,52.578
3011,0.5175,0.511868447,0.5175,0.512001826,98.85855651,59536,1597728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=SiLU)",1.844214268,34.102,1.538309685,45.154,1.451545389,48.27,1.392803378,50.304,1.352852895,52.222
3012,0.5048,0.503946253,0.5048,0.502394012,97.7961874,73936,1885728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=ReLU)",1.928877387,30.928,1.588787917,43.386,1.48834136,46.982,1.429414596,49.146,1.384022104,50.988
3013,0.5266,0.5276554,0.5266,0.524949724,98.93328881,73936,1885728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=GELU)",1.849654645,33.204,1.53623386,45.252,1.434334729,49.03,1.370320153,51.402,1.326438425,53.106
3014,0.5207,0.524997285,0.5207,0.517919861,98.71808553,73936,1885728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=SiLU)",1.831937447,34.392,1.551973973,44.472,1.451382676,47.804,1.391849103,50.154,1.347694732,51.862
3015,0.5265,0.520653236,0.5265,0.516202127,100.7671611,33616,1338528,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=ReLU)",1.851326815,32.798,1.554020213,44.284,1.443818684,48.332,1.375310103,51.042,1.323371357,53.05
3016,0.4923,0.507709437,0.4923,0.491982577,101.1904047,33616,1338528,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=GELU)",1.920975232,30.238,1.599103933,43.018,1.503636132,46.32,1.447233076,48.358,1.40176654,49.86
3017,0.5135,0.506872286,0.5135,0.505236026,101.5468678,33616,1338528,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=SiLU)",1.900521053,30.952,1.586962817,43.33,1.47636674,47.264,1.416931263,49.702,1.373075799,51.386
3018,0.5064,0.50065264,0.5064,0.498591989,101.4704399,42256,1589088,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=ReLU)",1.972843158,28.078,1.609610246,42.23,1.494031567,46.13,1.432099265,48.646,1.390341295,49.974
3019,0.4964,0.49755409,0.4964,0.494053093,103.0525756,42256,1589088,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=GELU)",1.919604419,29.498,1.618795704,42.124,1.515929476,45.766,1.452108321,48.318,1.409778598,49.668
3020,0.5137,0.508887607,0.5137,0.505167135,102.587589,42256,1589088,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=SiLU)",1.91871159,30.728,1.602726352,42.938,1.484226937,46.994,1.410747108,49.71,1.359965278,51.664
3021,0.529,0.525612322,0.529,0.522270299,101.0516164,48016,1756128,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=ReLU)",1.851634956,32.928,1.515341359,45.678,1.408471218,49.78,1.350577453,52.136,1.307643078,53.612
3022,0.5134,0.526569368,0.5134,0.510739331,100.4430854,48016,1756128,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=GELU)",1.861841535,32.938,1.539114645,45.012,1.430732296,49.066,1.370069263,51.4,1.325005265,53.046
3023,0.4999,0.506446632,0.4999,0.496591655,101.4733553,48016,1756128,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=SiLU)",1.92518976,30.102,1.577646261,43.818,1.484284153,47.01,1.434612398,48.946,1.395940967,50.304
3024,0.5104,0.512213637,0.5104,0.507843503,101.7696955,62416,2173728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=ReLU)",1.847165385,32.894,1.567216074,43.6,1.462004343,47.628,1.396050636,50.226,1.350417373,51.8
3025,0.5328,0.536813522,0.5328,0.531669006,102.7867188,62416,2173728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=GELU)",1.828322985,33.868,1.521221954,45.556,1.418900305,49.462,1.354455691,51.8,1.312591916,53.244
3026,0.5117,0.511817224,0.5117,0.509692438,102.9985723,62416,2173728,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=SiLU)",1.875261156,32.282,1.588094879,43.384,1.493329079,46.388,1.42721779,48.778,1.383988522,50.474
3027,0.5315,0.527924124,0.5315,0.526024163,101.9184198,76816,2591328,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=ReLU)",1.791786384,35.642,1.492940579,46.498,1.388757927,50.572,1.330438451,52.83,1.282118701,54.558
3028,0.5051,0.509734101,0.5051,0.50500764,100.9819765,76816,2591328,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=GELU)",1.853503369,33.598,1.577786028,43.478,1.47170982,47.418,1.402705565,49.98,1.358568501,51.694
3029,0.5138,0.508224729,0.5138,0.506529737,100.5505555,76816,2591328,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=SiLU)",1.883408186,32.036,1.560001169,44.606,1.46096581,48.2,1.405135568,50.372,1.361692868,51.91
3030,0.5315,0.531501254,0.5315,0.528081397,105.6699038,36496,1733088,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=ReLU)",1.858073509,33.174,1.505190249,46.296,1.408840271,49.798,1.354715785,51.618,1.314568499,53.142
3031,0.4713,0.47302578,0.4713,0.469640404,105.8348897,36496,1733088,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=GELU)",2.024346809,25.652,1.802944492,34.646,1.707821964,39.016,1.624527971,42.028,1.530648501,45.392
3032,0.509,0.506838114,0.509,0.503550155,105.2891121,36496,1733088,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=SiLU)",2.005035502,26.036,1.694527286,39.192,1.546007486,44.794,1.467955723,47.746,1.41057363,49.938
3033,0.537,0.537956078,0.537,0.531789901,105.3911583,45136,2061408,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=ReLU)",1.798450332,35.212,1.511416851,46.026,1.405956056,49.86,1.334790558,52.722,1.281247614,54.64
3034,0.4993,0.493611608,0.4993,0.488907309,105.7134185,45136,2061408,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=GELU)",1.939761269,28.658,1.636075008,41.572,1.507612629,46.094,1.442117935,48.176,1.401969894,49.83
3035,0.4924,0.502157543,0.4924,0.492024169,105.2552614,45136,2061408,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=SiLU)",1.866583642,32.798,1.596829939,43.116,1.504715485,46.426,1.438357596,48.722,1.393594742,50.438
3036,0.541,0.545796193,0.541,0.537692886,104.3223069,50896,2280288,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=ReLU)",1.811259185,34.68,1.499071535,46.47,1.389854747,50.582,1.331807538,52.628,1.282877287,54.51
3037,0.5055,0.500163487,0.5055,0.49031883,105.9722288,50896,2280288,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=GELU)",1.897695502,31.28,1.568551229,43.868,1.467523717,47.668,1.410604854,49.742,1.3714592,51.292
3038,0.5066,0.514836475,0.5066,0.503423922,105.3056529,50896,2280288,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=SiLU)",1.895616226,31.204,1.585154867,43.228,1.472429261,47.538,1.402648609,50.16,1.358460949,51.776
3039,0.5319,0.533295532,0.5319,0.525733147,105.7986829,65296,2827488,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=ReLU)",1.779386446,36.258,1.491327917,46.656,1.396794868,50.294,1.335518701,52.502,1.28690341,54.364
3040,0.5381,0.535153576,0.5381,0.533750413,105.4941218,65296,2827488,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=GELU)",1.801195934,35.416,1.491807506,46.554,1.393759331,50.362,1.333917218,52.738,1.28897211,54.038
3041,0.498,0.500472675,0.498,0.497423958,106.9308834,65296,2827488,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=SiLU)",1.963010168,28.972,1.635963052,41.422,1.528599985,45.548,1.453797159,48.116,1.409309305,49.464
3042,0.5358,0.539492647,0.5358,0.528641986,105.784843,79696,3374688,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=ReLU)",1.886445791,30.566,1.54684046,44.664,1.418672306,49.842,1.343728508,52.462,1.29092566,54.524
3043,0.5067,0.506732643,0.5067,0.503643529,105.0746613,79696,3374688,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=GELU)",1.879013099,31.954,1.59085063,43.39,1.482995676,47.102,1.4170853,49.534,1.372094825,51.306
3044,0.5115,0.513944527,0.5115,0.507328364,105.7108884,79696,3374688,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=SiLU)",1.866965691,33.032,1.55138239,44.552,1.460506221,48.192,1.401321927,50.362,1.359129938,51.828
3045,0.5116,0.509137288,0.5116,0.502502009,108.4849622,39376,2205408,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=ReLU)",1.955472826,28.746,1.608190077,43.012,1.486118991,47.346,1.417177811,49.888,1.371108024,51.072
3046,0.5184,0.520106351,0.5184,0.515150445,109.3671355,39376,2205408,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=GELU)",1.915658313,30.744,1.604750427,42.696,1.477393424,47.172,1.408177426,49.726,1.359516376,51.666
3047,0.4668,0.472486139,0.4668,0.459561507,109.8850186,39376,2205408,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=SiLU)",2.004446618,25.676,1.825581978,33.538,1.685620442,39.618,1.583570091,43.43,1.516462444,45.81
3048,0.4984,0.493746436,0.4984,0.490347448,111.393312,48016,2611488,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=ReLU)",1.913757594,30.512,1.625491965,41.938,1.524811698,45.588,1.458584039,48.144,1.413259159,49.548
3049,0.5118,0.517530358,0.5118,0.508393516,109.5838299,48016,2611488,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=GELU)",1.889466596,31.46,1.575117596,43.696,1.460394319,47.768,1.401174966,49.832,1.354309206,51.714
3050,0.5129,0.510101432,0.5129,0.501338788,109.529372,48016,2611488,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=SiLU)",1.904505496,30.79,1.594206689,43.258,1.473141651,47.876,1.402545144,50.192,1.354838209,51.964
3051,0.5027,0.497952724,0.5027,0.497330471,109.3905013,53776,2882208,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=ReLU)",1.982954951,27.806,1.667099658,40.222,1.536289233,44.688,1.454373584,47.736,1.401785534,49.83
3052,0.5345,0.53680349,0.5345,0.530796898,109.6352792,53776,2882208,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=GELU)",1.852290832,33.298,1.519703445,45.71,1.411951202,49.484,1.349135862,52.096,1.30080446,53.716
3053,0.5158,0.522409861,0.5158,0.515631901,108.601279,53776,2882208,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=SiLU)",1.902646301,31.252,1.550243794,44.706,1.445359178,48.388,1.38619403,50.388,1.343921493,52.312
